zone,val,count
SSAC1HOF,472.44096,1714
SSAC1HOF,475.7218,2564
SSAC1HOF,479.00264,2025
SSAC1HOF,482.28348,1764
SSAC1HOF,485.56432,1682
SSAC1HOF,488.84516,2159
SSAC1HOF,492.126,1572
SSAC1HOF,495.40684,1543
SSAC1HOF,498.68768,1634
SSAC1HOF,501.96852,2512
SSAC1HOF,505.24936,1761
SSAC1HOF,508.5302,1787
SSAC1HOF,511.81104,2324
SSAC1HOF,515.09188,2032
SSAC1HOF,518.37272,2132
SSAC1HOF,521.65356,2017
SSAC1HOF,524.9344,2111
SSAC1HOF,528.21524,1364
SSAC1HOF,531.49608,1369
SSAC1HOF,534.77692,1741
SSAC1HOF,538.05776,1351
SSAC1HOF,541.3386,1336
SSAC1HOF,544.6194399999999,1401
SSAC1HOF,547.90028,1963
SSAC1HOF,551.18112,1560
SSAC1HOF,554.46196,1714
SSAC1HOF,557.7428,2696
SSAC1HOF,561.02364,2549
SSAC1HOF,564.30448,1847
SSAC1HOF,567.58532,1647
SSAC1HOF,570.86616,1967
SSAC1HOF,574.147,1270
SSAC1HOF,577.42784,1309
SSAC1HOF,580.70868,1225
SSAC1HOF,583.98952,1684
SSAC1HOF,587.27036,1260
SSAC1HOF,590.5512,1318
SSAC1HOF,593.83204,1877
SSAC1HOF,597.11288,1487
SSAC1HOF,600.39372,1612
SSAC1HOF,603.67456,1411
SSAC1HOF,606.9553999999999,1770
SSAC1HOF,610.23624,1275
SSAC1HOF,613.51708,1183
SSAC1HOF,616.79792,1540
SSAC1HOF,620.07876,1164
SSAC1HOF,623.3596,1108
SSAC1HOF,626.64044,1074
SSAC1HOF,629.92128,1521
SSAC1HOF,633.20212,1203
SSAC1HOF,636.48296,1219
SSAC1HOF,639.7638,1726
SSAC1HOF,643.04464,1153
SSAC1HOF,646.32548,1138
SSAC1HOF,649.60632,1044
SSAC1HOF,652.88716,1444
SSAC1HOF,656.168,1001
SSAC1HOF,659.44884,1087
SSAC1HOF,662.72968,1437
SSAC1HOF,666.01052,1073
SSAC1HOF,669.2913599999999,1185
SSAC1HOF,672.5722,1153
SSAC1HOF,675.85304,1619
SSAC1HOF,679.13388,1347
SSAC1HOF,682.41472,1303
SSAC1HOF,685.69556,1310
SSAC1HOF,688.9764,1636
SSAC1HOF,692.25724,1240
SSAC1HOF,695.53808,1164
SSAC1HOF,698.81892,1570
SSAC1HOF,702.09976,1165
SSAC1HOF,705.3806,1237
SSAC1HOF,708.66144,1270
SSAC1HOF,711.94228,1696
SSAC1HOF,715.22312,1377
SSAC1HOF,718.50396,1470
SSAC1HOF,721.7848,2055
SSAC1HOF,725.06564,1495
SSAC1HOF,728.34648,1503
SSAC1HOF,731.6273199999999,1334
SSAC1HOF,734.90816,1831
SSAC1HOF,738.189,1368
SSAC1HOF,741.46984,1292
SSAC1HOF,744.75068,1723
SSAC1HOF,748.03152,1235
SSAC1HOF,751.31236,1973
SSAC1HOF,754.5932,1486
SSAC1HOF,757.87404,2401
SSAC1HOF,761.15488,1780
SSAC1HOF,764.43572,1712
SSAC1HOF,767.71656,1495
SSAC1HOF,770.9974,1976
SSAC1HOF,774.27824,1502
SSAC1HOF,777.55908,1550
SSAC1HOF,780.83992,1949
SSAC1HOF,784.12076,1394
SSAC1HOF,787.4016,1201
SSAC1HOF,790.68244,1283
SSAC1HOF,793.9632799999999,1760
SSAC1HOF,797.24412,1390
SSAC1HOF,800.52496,1491
SSAC1HOF,803.8058,1863
SSAC1HOF,807.08664,1387
SSAC1HOF,810.36748,1311
SSAC1HOF,813.64832,1289
SSAC1HOF,816.92916,1700
SSAC1HOF,820.21,1334
SSAC1HOF,823.49084,1214
SSAC1HOF,826.77168,1589
SSAC1HOF,830.05252,1244
SSAC1HOF,833.33336,1252
SSAC1HOF,836.6142,1301
SSAC1HOF,839.89504,1890
SSAC1HOF,843.17588,1535
SSAC1HOF,846.45672,1440
SSAC1HOF,849.73756,1728
SSAC1HOF,853.0184,1229
SSAC1HOF,856.2992399999999,1123
SSAC1HOF,859.58008,1198
SSAC1HOF,862.86092,1548
SSAC1HOF,866.14176,1097
SSAC1HOF,869.4226,1089
SSAC1HOF,872.70344,1094
SSAC1HOF,875.98428,1553
SSAC1HOF,879.26512,1218
SSAC1HOF,882.54596,1265
SSAC1HOF,885.8268,1582
SSAC1HOF,889.10764,1196
SSAC1HOF,892.38848,1045
SSAC1HOF,895.66932,1095
SSAC1HOF,898.95016,1343
SSAC1HOF,902.231,1022
SSAC1HOF,905.51184,974
SSAC1HOF,908.79268,1377
SSAC1HOF,912.07352,1073
SSAC1HOF,915.35436,1057
SSAC1HOF,918.6351999999999,1102
SSAC1HOF,921.91604,1510
SSAC1HOF,925.19688,1134
SSAC1HOF,928.47772,1053
SSAC1HOF,931.75856,1336
SSAC1HOF,935.0394,958
SSAC1HOF,938.32024,967
SSAC1HOF,941.60108,956
SSAC1HOF,944.88192,1265
SSAC1HOF,948.16276,1021
SSAC1HOF,951.4436,1020
SSAC1HOF,954.72444,1454
SSAC1HOF,958.00528,1088
SSAC1HOF,961.28612,1177
SSAC1HOF,964.56696,1080
SSAC1HOF,967.8478,1377
SSAC1HOF,971.12864,998
SSAC1HOF,974.40948,933
SSAC1HOF,977.69032,937
SSAC1HOF,980.9711599999999,1253
SSAC1HOF,984.252,949
SSAC1HOF,987.53284,968
SSAC1HOF,990.81368,1272
SSAC1HOF,994.09452,1032
SSAC1HOF,997.37536,1077
SSAC1HOF,1000.6562,1034
SSAC1HOF,1003.93704,1451
SSAC1HOF,1007.21788,962
SSAC1HOF,1010.49872,999
SSAC1HOF,1013.77956,1287
SSAC1HOF,1017.0604,877
SSAC1HOF,1020.34124,903
SSAC1HOF,1023.62208,891
SSAC1HOF,1026.90292,1225
SSAC1HOF,1030.18376,910
SSAC1HOF,1033.4646,978
SSAC1HOF,1036.74544,1370
SSAC1HOF,1040.02628,1014
SSAC1HOF,1043.30712,1032
SSAC1HOF,1046.58796,993
SSAC1HOF,1049.8688,1253
SSAC1HOF,1053.14964,935
SSAC1HOF,1056.43048,923
SSAC1HOF,1059.71132,847
SSAC1HOF,1062.99216,1079
SSAC1HOF,1066.273,812
SSAC1HOF,1069.55384,920
SSAC1HOF,1072.83468,1238
SSAC1HOF,1076.11552,948
SSAC1HOF,1079.39636,969
SSAC1HOF,1082.6772,975
SSAC1HOF,1085.95804,1349
SSAC1HOF,1089.2388799999999,898
SSAC1HOF,1092.51972,870
SSAC1HOF,1095.80056,1088
SSAC1HOF,1099.0814,821
SSAC1HOF,1102.36224,806
SSAC1HOF,1105.64308,852
SSAC1HOF,1108.92392,1091
SSAC1HOF,1112.20476,864
SSAC1HOF,1115.4856,870
SSAC1HOF,1118.76644,1126
SSAC1HOF,1122.04728,936
SSAC1HOF,1125.32812,897
SSAC1HOF,1128.60896,920
SSAC1HOF,1131.8898,1086
SSAC1HOF,1135.17064,788
SSAC1HOF,1138.45148,782
SSAC1HOF,1141.73232,982
SSAC1HOF,1145.01316,791
SSAC1HOF,1148.294,779
SSAC1HOF,1151.57484,801
SSAC1HOF,1154.85568,1081
SSAC1HOF,1158.13652,858
SSAC1HOF,1161.41736,842
SSAC1HOF,1164.6982,831
SSAC1HOF,1167.97904,1076
SSAC1HOF,1171.25988,762
SSAC1HOF,1174.54072,794
SSAC1HOF,1177.82156,1008
SSAC1HOF,1181.1024,708
SSAC1HOF,1184.38324,773
SSAC1HOF,1187.66408,787
SSAC1HOF,1190.94492,1059
SSAC1HOF,1194.22576,863
SSAC1HOF,1197.5066,841
SSAC1HOF,1200.78744,1171
SSAC1HOF,1204.06828,948
SSAC1HOF,1207.34912,867
SSAC1HOF,1210.62996,824
SSAC1HOF,1213.9107999999999,1059
SSAC1HOF,1217.19164,832
SSAC1HOF,1220.47248,718
SSAC1HOF,1223.75332,1075
SSAC1HOF,1227.03416,789
SSAC1HOF,1230.315,788
SSAC1HOF,1233.59584,843
SSAC1HOF,1236.87668,1154
SSAC1HOF,1240.15752,876
SSAC1HOF,1243.43836,887
SSAC1HOF,1246.7192,843
SSAC1HOF,1250.00004,1082
SSAC1HOF,1253.28088,732
SSAC1HOF,1256.56172,690
SSAC1HOF,1259.84256,957
SSAC1HOF,1263.1234,676
SSAC1HOF,1266.40424,782
SSAC1HOF,1269.68508,813
SSAC1HOF,1272.96592,1029
SSAC1HOF,1276.24676,836
SSAC1HOF,1279.5276,827
SSAC1HOF,1282.80844,1144
SSAC1HOF,1286.08928,800
SSAC1HOF,1289.37012,772
SSAC1HOF,1292.65096,776
SSAC1HOF,1295.9318,916
SSAC1HOF,1299.21264,704
SSAC1HOF,1302.49348,708
SSAC1HOF,1305.77432,916
SSAC1HOF,1309.05516,729
SSAC1HOF,1312.336,805
SSAC1HOF,1315.61684,777
SSAC1HOF,1318.89768,1135
SSAC1HOF,1322.17852,844
SSAC1HOF,1325.45936,817
SSAC1HOF,1328.7402,1009
SSAC1HOF,1332.02104,702
SSAC1HOF,1335.30188,733
SSAC1HOF,1338.5827199999999,678
SSAC1HOF,1341.86356,860
SSAC1HOF,1345.1444,669
SSAC1HOF,1348.42524,694
SSAC1HOF,1351.70608,707
SSAC1HOF,1354.98692,915
SSAC1HOF,1358.26776,664
SSAC1HOF,1361.5486,715
SSAC1HOF,1364.82944,959
SSAC1HOF,1368.11028,646
SSAC1HOF,1371.39112,678
SSAC1HOF,1374.67196,606
SSAC1HOF,1377.9528,747
SSAC1HOF,1381.23364,521
SSAC1HOF,1384.51448,539
SSAC1HOF,1387.79532,703
SSAC1HOF,1391.07616,571
SSAC1HOF,1394.357,575
SSAC1HOF,1397.63784,611
SSAC1HOF,1400.91868,812
SSAC1HOF,1404.19952,606
SSAC1HOF,1407.48036,584
SSAC1HOF,1410.7612,798
SSAC1HOF,1414.04204,545
SSAC1HOF,1417.32288,508
SSAC1HOF,1420.60372,520
SSAC1HOF,1423.88456,695
SSAC1HOF,1427.1654,509
SSAC1HOF,1430.44624,505
SSAC1HOF,1433.72708,792
SSAC1HOF,1437.00792,596
SSAC1HOF,1440.28876,617
SSAC1HOF,1443.5696,618
SSAC1HOF,1446.85044,815
SSAC1HOF,1450.13128,563
SSAC1HOF,1453.41212,554
SSAC1HOF,1456.69296,519
SSAC1HOF,1459.9738,636
SSAC1HOF,1463.2546399999999,451
SSAC1HOF,1466.53548,480
SSAC1HOF,1469.81632,698
SSAC1HOF,1473.09716,548
SSAC1HOF,1476.378,547
SSAC1HOF,1479.65884,531
SSAC1HOF,1482.93968,742
SSAC1HOF,1486.22052,550
SSAC1HOF,1489.50136,518
SSAC1HOF,1492.7822,668
SSAC1HOF,1496.06304,482
SSAC1HOF,1499.34388,492
SSAC1HOF,1502.62472,470
SSAC1HOF,1505.90556,588
SSAC1HOF,1509.1864,474
SSAC1HOF,1512.46724,480
SSAC1HOF,1515.74808,668
SSAC1HOF,1519.02892,534
SSAC1HOF,1522.30976,542
SSAC1HOF,1525.5906,510
SSAC1HOF,1528.87144,634
SSAC1HOF,1532.15228,468
SSAC1HOF,1535.43312,459
SSAC1HOF,1538.71396,467
SSAC1HOF,1541.9948,521
SSAC1HOF,1545.27564,421
SSAC1HOF,1548.55648,431
SSAC1HOF,1551.83732,627
SSAC1HOF,1555.11816,496
SSAC1HOF,1558.399,486
SSAC1HOF,1561.67984,457
SSAC1HOF,1564.96068,653
SSAC1HOF,1568.24152,473
SSAC1HOF,1571.52236,486
SSAC1HOF,1574.8032,579
SSAC1HOF,1578.08404,420
SSAC1HOF,1581.36488,423
SSAC1HOF,1584.64572,429
SSAC1HOF,1587.9265599999999,593
SSAC1HOF,1591.2074,437
SSAC1HOF,1594.48824,497
SSAC1HOF,1597.76908,662
SSAC1HOF,1601.04992,514
SSAC1HOF,1604.33076,532
SSAC1HOF,1607.6116,492
SSAC1HOF,1610.89244,637
SSAC1HOF,1614.17328,453
SSAC1HOF,1617.45412,428
SSAC1HOF,1620.73496,560
SSAC1HOF,1624.0158,419
SSAC1HOF,1627.29664,459
SSAC1HOF,1630.57748,455
SSAC1HOF,1633.85832,716
SSAC1HOF,1637.13916,514
SSAC1HOF,1640.42,527
SSAC1HOF,1643.70084,543
SSAC1HOF,1646.98168,649
SSAC1HOF,1650.26252,492
SSAC1HOF,1653.54336,425
SSAC1HOF,1656.8242,536
SSAC1HOF,1660.10504,416
SSAC1HOF,1663.38588,450
SSAC1HOF,1666.66672,442
SSAC1HOF,1669.94756,669
SSAC1HOF,1673.2284,494
SSAC1HOF,1676.50924,533
SSAC1HOF,1679.79008,744
SSAC1HOF,1683.07092,496
SSAC1HOF,1686.35176,520
SSAC1HOF,1689.6326,479
SSAC1HOF,1692.91344,583
SSAC1HOF,1696.19428,408
SSAC1HOF,1699.47512,392
SSAC1HOF,1702.75596,565
SSAC1HOF,1706.0368,400
SSAC1HOF,1709.31764,397
SSAC1HOF,1712.5984799999999,485
SSAC1HOF,1715.87932,631
SSAC1HOF,1719.16016,492
SSAC1HOF,1722.441,515
SSAC1HOF,1725.72184,626
SSAC1HOF,1729.00268,418
SSAC1HOF,1732.28352,427
SSAC1HOF,1735.56436,437
SSAC1HOF,1738.8452,526
SSAC1HOF,1742.1260399999999,364
SSAC1HOF,1745.40688,361
SSAC1HOF,1748.68772,407
SSAC1HOF,1751.96856,557
SSAC1HOF,1755.2494,442
SSAC1HOF,1758.53024,404
SSAC1HOF,1761.81108,635
SSAC1HOF,1765.09192,430
SSAC1HOF,1768.37276,399
SSAC1HOF,1771.6536,416
SSAC1HOF,1774.93444,549
SSAC1HOF,1778.21528,349
SSAC1HOF,1781.49612,349
SSAC1HOF,1784.77696,480
SSAC1HOF,1788.0578,371
SSAC1HOF,1791.33864,357
SSAC1HOF,1794.61948,418
SSAC1HOF,1797.90032,567
SSAC1HOF,1801.18116,390
SSAC1HOF,1804.462,420
SSAC1HOF,1807.74284,486
SSAC1HOF,1811.02368,376
SSAC1HOF,1814.30452,355
SSAC1HOF,1817.58536,350
SSAC1HOF,1820.8662,465
SSAC1HOF,1824.14704,346
SSAC1HOF,1827.42788,358
SSAC1HOF,1830.70872,355
SSAC1HOF,1833.98956,522
SSAC1HOF,1837.2703999999999,423
SSAC1HOF,1840.55124,404
SSAC1HOF,1843.83208,541
SSAC1HOF,1847.11292,387
SSAC1HOF,1850.39376,378
SSAC1HOF,1853.6746,358
SSAC1HOF,1856.95544,480
SSAC1HOF,1860.23628,323
SSAC1HOF,1863.51712,347
SSAC1HOF,1866.7979599999999,454
SSAC1HOF,1870.0788,374
SSAC1HOF,1873.35964,381
SSAC1HOF,1876.64048,416
SSAC1HOF,1879.92132,494
SSAC1HOF,1883.20216,411
SSAC1HOF,1886.483,429
SSAC1HOF,1889.76384,498
SSAC1HOF,1893.04468,387
SSAC1HOF,1896.32552,369
SSAC1HOF,1899.60636,314
SSAC1HOF,1902.8872,465
SSAC1HOF,1906.16804,397
SSAC1HOF,1909.44888,370
SSAC1HOF,1912.72972,473
SSAC1HOF,1916.01056,373
SSAC1HOF,1919.2914,429
SSAC1HOF,1922.57224,370
SSAC1HOF,1925.85308,536
SSAC1HOF,1929.13392,381
SSAC1HOF,1932.41476,421
SSAC1HOF,1935.6956,361
SSAC1HOF,1938.97644,467
SSAC1HOF,1942.25728,350
SSAC1HOF,1945.53812,326
SSAC1HOF,1948.81896,509
SSAC1HOF,1952.0998,379
SSAC1HOF,1955.38064,383
SSAC1HOF,1958.66148,386
SSAC1HOF,1961.9423199999999,522
SSAC1HOF,1965.22316,397
SSAC1HOF,1968.504,363
SSAC1HOF,1971.78484,443
SSAC1HOF,1975.06568,357
SSAC1HOF,1978.34652,309
SSAC1HOF,1981.62736,329
SSAC1HOF,1984.9082,427
SSAC1HOF,1988.18904,365
SSAC1HOF,1991.4698799999999,346
SSAC1HOF,1994.75072,477
SSAC1HOF,1998.03156,365
SSAC1HOF,2001.3124,378
SSAC1HOF,2004.59324,434
SSAC1HOF,2007.87408,560
SSAC1HOF,2011.15492,361
SSAC1HOF,2014.43576,345
SSAC1HOF,2017.7166,344
SSAC1HOF,2020.99744,437
SSAC1HOF,2024.27828,340
SSAC1HOF,2027.55912,389
SSAC1HOF,2030.83996,491
SSAC1HOF,2034.1208,413
SSAC1HOF,2037.40164,436
SSAC1HOF,2040.68248,431
SSAC1HOF,2043.96332,543
SSAC1HOF,2047.24416,404
SSAC1HOF,2050.525,410
SSAC1HOF,2053.80584,511
SSAC1HOF,2057.08668,318
SSAC1HOF,2060.36752,269
SSAC1HOF,2063.64836,308
SSAC1HOF,2066.9292,406
SSAC1HOF,2070.21004,319
SSAC1HOF,2073.49088,301
SSAC1HOF,2076.77172,447
SSAC1HOF,2080.05256,327
SSAC1HOF,2083.3334,329
SSAC1HOF,2086.61424,361
SSAC1HOF,2089.89508,428
SSAC1HOF,2093.17592,280
SSAC1HOF,2096.45676,255
SSAC1HOF,2099.7376,313
SSAC1HOF,2103.01844,233
SSAC1HOF,2106.29928,216
SSAC1HOF,2109.58012,233
SSAC1HOF,2112.86096,317
SSAC1HOF,2116.1418,257
SSAC1HOF,2119.42264,242
SSAC1HOF,2122.70348,238
SSAC1HOF,2125.98432,363
SSAC1HOF,2129.26516,259
SSAC1HOF,2132.546,244
SSAC1HOF,2135.82684,302
SSAC1HOF,2139.10768,208
SSAC1HOF,2142.38852,184
SSAC1HOF,2145.66936,170
SSAC1HOF,2148.9501999999998,283
SSAC1HOF,2152.23104,194
SSAC1HOF,2155.51188,207
SSAC1HOF,2158.79272,260
SSAC1HOF,2162.07356,217
SSAC1HOF,2165.3544,215
SSAC1HOF,2168.63524,193
SSAC1HOF,2171.91608,215
SSAC1HOF,2175.19692,137
SSAC1HOF,2178.4777599999998,131
SSAC1HOF,2181.7586,155
SSAC1HOF,2185.03944,115
SSAC1HOF,2188.32028,128
SSAC1HOF,2191.60112,112
SSAC1HOF,2194.88196,144
SSAC1HOF,2198.1628,118
SSAC1HOF,2201.44364,121
SSAC1HOF,2204.72448,174
SSAC1HOF,2208.00532,125
SSAC1HOF,2211.28616,94
SSAC1HOF,2214.567,80
SSAC1HOF,2217.84784,99
SSAC1HOF,2221.12868,91
SSAC1HOF,2224.40952,79
SSAC1HOF,2227.69036,86
SSAC1HOF,2230.9712,113
SSAC1HOF,2234.25204,98
SSAC1HOF,2237.53288,99
SSAC1HOF,2240.81372,131
SSAC1HOF,2244.09456,78
SSAC1HOF,2247.3754,75
SSAC1HOF,2250.65624,80
SSAC1HOF,2253.93708,98
SSAC1HOF,2257.21792,73
SSAC1HOF,2260.49876,75
SSAC1HOF,2263.7796,74
SSAC1HOF,2267.06044,82
SSAC1HOF,2270.34128,64
SSAC1HOF,2273.62212,65
SSAC1HOF,2276.90296,91
SSAC1HOF,2280.1838,98
SSAC1HOF,2283.46464,75
SSAC1HOF,2286.74548,128
SSAC1HOF,2290.02632,77
SSAC1HOF,2293.30716,64
SSAC1HOF,2296.588,72
SSAC1HOF,2299.86884,98
SSAC1HOF,2303.14968,60
SSAC1HOF,2306.43052,72
SSAC1HOF,2309.71136,58
SSAC1HOF,2312.9922,103
SSAC1HOF,2316.27304,73
SSAC1HOF,2319.55388,89
SSAC1HOF,2322.83472,101
SSAC1HOF,2326.11556,79
SSAC1HOF,2329.3964,75
SSAC1HOF,2332.67724,67
SSAC1HOF,2335.95808,74
SSAC1HOF,2339.23892,43
SSAC1HOF,2342.51976,50
SSAC1HOF,2345.8006,67
SSAC1HOF,2349.08144,60
SSAC1HOF,2352.36228,47
SSAC1HOF,2355.64312,50
SSAC1HOF,2358.92396,80
SSAC1HOF,2362.2048,53
SSAC1HOF,2365.48564,77
SSAC1HOF,2368.76648,73
SSAC1HOF,2372.04732,54
SSAC1HOF,2375.32816,50
SSAC1HOF,2378.609,46
SSAC1HOF,2381.88984,61
SSAC1HOF,2385.17068,35
SSAC1HOF,2388.45152,50
SSAC1HOF,2391.73236,64
SSAC1HOF,2395.0132,47
SSAC1HOF,2398.2940399999998,51
SSAC1HOF,2401.57488,52
SSAC1HOF,2404.85572,63
SSAC1HOF,2408.13656,69
SSAC1HOF,2411.4174,51
SSAC1HOF,2414.69824,39
SSAC1HOF,2417.97908,56
SSAC1HOF,2421.25992,45
SSAC1HOF,2424.54076,44
SSAC1HOF,2427.8215999999998,48
SSAC1HOF,2431.10244,48
SSAC1HOF,2434.38328,50
SSAC1HOF,2437.66412,46
SSAC1HOF,2440.94496,73
SSAC1HOF,2444.2258,56
SSAC1HOF,2447.50664,53
SSAC1HOF,2450.78748,53
SSAC1HOF,2454.06832,55
SSAC1HOF,2457.34916,20
SSAC1HOF,2460.63,24
SSAC1HOF,2463.91084,34
SSAC1HOF,2467.19168,21
SSAC1HOF,2470.47252,24
SSAC1HOF,2473.75336,32
SSAC1HOF,2477.0342,27
SSAC1HOF,2480.31504,32
SSAC1HOF,2483.59588,27
SSAC1HOF,2486.87672,39
SSAC1HOF,2490.15756,13
SSAC1HOF,2493.4384,26
SSAC1HOF,2496.71924,20
SSAC1HOF,2500.00008,27
SSAC1HOF,2503.28092,8
SSAC1HOF,2506.56176,14
SSAC1HOF,2509.8426,18
SSAC1HOF,2513.12344,14
SSAC1HOF,2516.40428,10
SSAC1HOF,2519.68512,18
SSAC1HOF,2522.96596,18
SSAC1HOF,2526.2468,11
SSAC1HOF,2529.52764,18
SSAC1HOF,2532.80848,8
SSAC1HOF,2536.08932,4
SSAC1HOF,2539.37016,7
SSAC1HOF,2542.651,3
SSAC1HOF,2545.93184,7
SSAC1HOF,2549.21268,2
SSAC1HOF,2552.49352,2
SSAC1HOF,2555.77436,4
SSAC1HOF,2559.0552,4
SSAC1HOF,2562.33604,3
SSAC1HOF,2565.61688,2
SSAC1HOF,2568.89772,4
SSAC1HOF,2572.17856,1
SSAC1HOF,2575.4594,2
SSAC1HOF,2578.74024,5
SSAC1HOF,2582.02108,1
SSAC1HOF,2585.30192,2
SSAC1HOF,2588.58276,1
SSAC1HOF,2591.8636,4
SSAC1HOF,2598.42528,2
SSAC1HOF,2601.70612,1
SSAC1HOF,2604.98696,2
SSAC1HOF,2608.2678,1
SSAC1HOF,2611.54864,2
SSAC1HOF,2614.82948,1
SSAC1HOF,2624.672,2
SSAC1HOF,2627.95284,1
SSAC1HOF,2631.23368,1
SSAC1HOF,2634.51452,1
SSAC1HOF,2637.79536,1
SSAC1HOF,2641.0762,1
SSAC1HOF,2644.35704,1
SSAC1HOF,2647.6378799999998,2
SSAC1HOF,2650.91872,2
SSAC1HOF,2654.19956,1
SSAC1HOF,2657.4804,1
SSAC1HOF,2660.76124,2
SSAC1HOF,2667.32292,3
SSAC1HOF,2673.8846,1
SSAC1HOF,2677.1654399999998,2
SSAC1HOF,2683.72712,1
SSAC1HOF,2687.00796,1
SSAC1HOF,2696.85048,1
SSAC1HOF,2709.97384,1
TCCC1HLF,2555.77436,2
TCCC1HLF,2559.0552,9
TCCC1HLF,2562.33604,6
TCCC1HLF,2565.61688,6
TCCC1HLF,2568.89772,11
TCCC1HLF,2572.17856,12
TCCC1HLF,2575.4594,14
TCCC1HLF,2578.74024,29
TCCC1HLF,2582.02108,22
TCCC1HLF,2585.30192,32
TCCC1HLF,2588.58276,42
TCCC1HLF,2591.8636,55
TCCC1HLF,2595.14444,42
TCCC1HLF,2598.42528,74
TCCC1HLF,2601.70612,78
TCCC1HLF,2604.98696,93
TCCC1HLF,2608.2678,91
TCCC1HLF,2611.54864,75
TCCC1HLF,2614.82948,104
TCCC1HLF,2618.11032,85
TCCC1HLF,2621.39116,95
TCCC1HLF,2624.672,94
TCCC1HLF,2627.95284,129
TCCC1HLF,2631.23368,118
TCCC1HLF,2634.51452,93
TCCC1HLF,2637.79536,153
TCCC1HLF,2641.0762,108
TCCC1HLF,2644.35704,95
TCCC1HLF,2647.6378799999998,115
TCCC1HLF,2650.91872,151
TCCC1HLF,2654.19956,118
TCCC1HLF,2657.4804,134
TCCC1HLF,2660.76124,161
TCCC1HLF,2664.04208,134
TCCC1HLF,2667.32292,128
TCCC1HLF,2670.60376,123
TCCC1HLF,2673.8846,205
TCCC1HLF,2677.1654399999998,174
TCCC1HLF,2680.44628,222
TCCC1HLF,2683.72712,220
TCCC1HLF,2687.00796,175
TCCC1HLF,2690.2888,182
TCCC1HLF,2693.56964,184
TCCC1HLF,2696.85048,254
TCCC1HLF,2700.13132,167
TCCC1HLF,2703.41216,204
TCCC1HLF,2706.6929999999998,186
TCCC1HLF,2709.97384,265
TCCC1HLF,2713.25468,209
TCCC1HLF,2716.53552,230
TCCC1HLF,2719.81636,376
TCCC1HLF,2723.0972,217
TCCC1HLF,2726.37804,203
TCCC1HLF,2729.65888,199
TCCC1HLF,2732.93972,254
TCCC1HLF,2736.22056,199
TCCC1HLF,2739.5014,257
TCCC1HLF,2742.78224,349
TCCC1HLF,2746.06308,238
TCCC1HLF,2749.34392,239
TCCC1HLF,2752.62476,236
TCCC1HLF,2755.9056,292
TCCC1HLF,2759.18644,249
TCCC1HLF,2762.46728,269
TCCC1HLF,2765.74812,313
TCCC1HLF,2769.02896,230
TCCC1HLF,2772.3098,213
TCCC1HLF,2775.59064,253
TCCC1HLF,2778.87148,317
TCCC1HLF,2782.15232,205
TCCC1HLF,2785.43316,227
TCCC1HLF,2788.714,207
TCCC1HLF,2791.99484,307
TCCC1HLF,2795.27568,232
TCCC1HLF,2798.55652,224
TCCC1HLF,2801.83736,389
TCCC1HLF,2805.1182,232
TCCC1HLF,2808.39904,279
TCCC1HLF,2811.67988,240
TCCC1HLF,2814.96072,310
TCCC1HLF,2818.24156,233
TCCC1HLF,2821.5224,202
TCCC1HLF,2824.80324,336
TCCC1HLF,2828.08408,211
TCCC1HLF,2831.36492,275
TCCC1HLF,2834.64576,250
TCCC1HLF,2837.9266,340
TCCC1HLF,2841.20744,261
TCCC1HLF,2844.48828,257
TCCC1HLF,2847.76912,333
TCCC1HLF,2851.04996,260
TCCC1HLF,2854.3308,265
TCCC1HLF,2857.61164,237
TCCC1HLF,2860.89248,340
TCCC1HLF,2864.17332,246
TCCC1HLF,2867.45416,296
TCCC1HLF,2870.735,383
TCCC1HLF,2874.01584,301
TCCC1HLF,2877.29668,284
TCCC1HLF,2880.57752,324
TCCC1HLF,2883.85836,398
TCCC1HLF,2887.1392,297
TCCC1HLF,2890.42004,312
TCCC1HLF,2893.70088,294
TCCC1HLF,2896.9817199999998,367
TCCC1HLF,2900.26256,279
TCCC1HLF,2903.5434,284
TCCC1HLF,2906.82424,386
TCCC1HLF,2910.10508,324
TCCC1HLF,2913.38592,324
TCCC1HLF,2916.66676,339
TCCC1HLF,2919.9476,419
TCCC1HLF,2923.22844,326
TCCC1HLF,2926.5092799999998,324
TCCC1HLF,2929.79012,429
TCCC1HLF,2933.07096,307
TCCC1HLF,2936.3518,352
TCCC1HLF,2939.63264,313
TCCC1HLF,2942.91348,424
TCCC1HLF,2946.19432,361
TCCC1HLF,2949.47516,311
TCCC1HLF,2952.756,512
TCCC1HLF,2956.0368399999998,404
TCCC1HLF,2959.31768,390
TCCC1HLF,2962.59852,416
TCCC1HLF,2965.87936,520
TCCC1HLF,2969.1602,403
TCCC1HLF,2972.44104,390
TCCC1HLF,2975.72188,506
TCCC1HLF,2979.00272,377
TCCC1HLF,2982.28356,345
TCCC1HLF,2985.5644,398
TCCC1HLF,2988.84524,561
TCCC1HLF,2992.12608,394
TCCC1HLF,2995.40692,400
TCCC1HLF,2998.68776,437
TCCC1HLF,3001.9686,517
TCCC1HLF,3005.24944,421
TCCC1HLF,3008.53028,428
TCCC1HLF,3011.81112,543
TCCC1HLF,3015.09196,389
TCCC1HLF,3018.3728,444
TCCC1HLF,3021.65364,388
TCCC1HLF,3024.93448,531
TCCC1HLF,3028.21532,432
TCCC1HLF,3031.49616,424
